OTU_ID	SRR16971116	SRR16971117	SRR16971118	SRR16971119	SRR16971120	SRR16971121
5137dd5d1b87a5a09423230e22764bf8	0.0	0.0	0.0	2.0	0.0	1.0
d59d6e4a16095d20ad13c2b77bfe8b88	0.0	0.0	0.0	4.0	0.0	0.0
4e3a9e7ce42be3766c92f20ead4f1319	0.0	0.0	0.0	5.0	0.0	0.0
c55a4cc4f0be2b9ae4a1669e2f2748bc	0.0	0.0	0.0	5.0	0.0	0.0
44fa62834bab0e7c1b74199526b960ac	0.0	0.0	0.0	2.0	3.0	0.0
25d0d1e3823bbd26738b8eff23126d3c	0.0	0.0	0.0	0.0	5.0	0.0
156a8949fdcc39638750e7474ced54dc	0.0	0.0	0.0	0.0	2.0	0.0
31cfd33258fa7ddcc2f4608564274d6c	0.0	0.0	0.0	0.0	3.0	0.0
f5c9098baa86f77faa303b8f0389cc23	0.0	0.0	0.0	0.0	4.0	0.0
6e2febe70a9b8720a7d3f0ceebb74244	0.0	0.0	0.0	0.0	4.0	0.0
638ba4b1d46a11a1508684fb8e500c01	0.0	0.0	0.0	0.0	5.0	0.0
53eefed13893a2bd68d9abbd4dd3eb3c	0.0	0.0	0.0	0.0	3.0	0.0
d6100795ee38962d8be77557876bd32a	0.0	0.0	0.0	0.0	1.0	0.0
768ae797aa445d064fc15819ad0b90ff	0.0	0.0	0.0	0.0	3.0	0.0
2ab77e34447cdc28b1976a66e4eb6299	0.0	0.0	0.0	0.0	0.0	4.0
8ced65c67b61046b82088e807d552a62	0.0	0.0	0.0	0.0	0.0	3.0
49c6d1b3013602a0a90575c857f41b64	0.0	0.0	0.0	0.0	0.0	4.0
49f2874f4c230911b2cbd9f11ce099f2	0.0	0.0	0.0	0.0	0.0	4.0
8eb4f1fce3f0fa19273b18bf17ed3d81	0.0	0.0	0.0	0.0	0.0	4.0
e7b7c74dbfbbd8983235fd37b3f56323	0.0	0.0	0.0	0.0	0.0	2.0
77ff2337a809c6b8ae4141ea47ae2cf9	0.0	0.0	0.0	0.0	0.0	4.0
963ab1945b34f6811297101c06f3fb63	0.0	0.0	0.0	0.0	0.0	3.0
3ae38d19bccbf19763aa4795f80e9f8c	0.0	0.0	0.0	0.0	0.0	3.0
3ee6dfb931d6e92ebba42389939754f7	0.0	0.0	0.0	0.0	0.0	2.0
54aef55c2db9723947cf5ee8129e84e9	3.0	0.0	0.0	0.0	0.0	0.0
06ac13b68cab7d64b40ce90566de462a	1.0	0.0	0.0	0.0	0.0	0.0
67276162f4e9679fe655b067278ee565	1.0	0.0	0.0	0.0	0.0	0.0
41141c4ca149b79736d5c584b14ce0cf	3.0	0.0	0.0	0.0	0.0	0.0
a715ac0c72ab181873063e7a486cb835	2.0	0.0	0.0	0.0	0.0	0.0
eacd9d69fc3cceb7f230d44901058656	3.0	0.0	0.0	0.0	0.0	0.0
a891e743bf1ba3ade0d7f294124417d5	2.0	0.0	0.0	0.0	0.0	0.0
3ab7e3ac5a45fef3068a234193a893a3	2.0	0.0	0.0	0.0	0.0	0.0
f5e0c10708c80e40fd8a841ef466051f	2.0	0.0	0.0	0.0	1.0	0.0
94ade8ef5ed212ef4e8395f79576d6ed	2.0	0.0	0.0	0.0	0.0	0.0
e12af40cc2f3572d24c0330169f3f690	2.0	0.0	0.0	0.0	0.0	0.0
5ca35a1b56f543f296435c6b30b5c10d	1.0	0.0	0.0	0.0	0.0	1.0
2e4ece8accec3dbf189b09fa96f48a42	1.0	0.0	0.0	0.0	0.0	0.0
de4d9c53a62c194eec690cbcb0d02a8b	1.0	0.0	0.0	0.0	1.0	0.0
0e66c4350a63a20b6d44b5da27469cff	0.0	0.0	0.0	2.0	0.0	0.0
015054211242f881ad17ddfc05619b8d	1.0	0.0	0.0	0.0	0.0	0.0
9426d8db111cf28ff39c6095e44f822e	3.0	0.0	0.0	0.0	0.0	0.0
5c4a0ce8eeefd5067e9c61584e653e12	2.0	0.0	0.0	0.0	0.0	0.0
1ad116b37295674a3575f9403a489e56	2.0	0.0	0.0	0.0	0.0	0.0
72076bff295a046dbd09606463498b1b	2.0	0.0	0.0	0.0	0.0	0.0
f547b75b97462cca9b75ec03cf633f5f	1.0	0.0	0.0	0.0	0.0	0.0
545c2a90c2cf088b735ee4371c8d4757	1.0	0.0	0.0	0.0	0.0	0.0
e6ea0f825497365535fa07155fee5c57	3.0	0.0	0.0	0.0	0.0	0.0
d2a70f45edbe4236b60e1bd07867cf2f	2.0	0.0	0.0	2.0	0.0	0.0
a2c2b1e08f6da7bfab770168dbe3215f	4.0	0.0	0.0	0.0	0.0	0.0
544054eb7d5aeed14a24d14a88c931e1	4.0	0.0	0.0	0.0	0.0	0.0
646f863290cd7495460f8cbf6537a3c8	3.0	0.0	0.0	0.0	0.0	0.0
7474b2ad9fdb98096758dbe065e12583	3.0	0.0	0.0	0.0	0.0	0.0
a2a244b5980e31f6efbe51c08b8f9fd1	1.0	0.0	0.0	0.0	0.0	0.0
9cf1c938b97da5004179daf5a2d645fb	3.0	0.0	0.0	0.0	0.0	0.0
4097cee1d93f006b65908181174ff59d	0.0	1.0	0.0	2.0	0.0	0.0
6886fc4022167c7cbc5d3b8c4dd52435	0.0	2.0	0.0	2.0	0.0	0.0
44206237853527cac65b5e87d212f75c	0.0	1.0	2.0	0.0	0.0	0.0
8df19b2fe8c3481f8e20d4eac71414a3	0.0	3.0	0.0	0.0	0.0	0.0
e2d98ddc4fc3f73582c92f2dc9c3cb3c	0.0	2.0	2.0	0.0	0.0	0.0
97e5045c270d388e23bef2058b0c910e	0.0	4.0	0.0	0.0	0.0	0.0
1502e7e545a98226b5deaf0d23b77289	0.0	3.0	0.0	0.0	0.0	0.0
0e5cc8ff228dbb94fd1fca3135eff6b6	0.0	2.0	0.0	0.0	0.0	1.0
65bc04c4495352c1b435769dc450cc9f	0.0	3.0	0.0	0.0	0.0	0.0
f937d6e0e2adcd42e28fe08d84282e70	0.0	3.0	0.0	0.0	0.0	0.0
75e3af1d28f7b2e155cacf53aa25e235	0.0	1.0	0.0	0.0	0.0	0.0
e541adf1248d9a066e4c531e0d64d30c	0.0	4.0	0.0	0.0	0.0	0.0
82a98fba42632674b89555e1c2f942de	0.0	1.0	0.0	0.0	0.0	0.0
aac0231dc364b8f84a9470979bbaee96	0.0	2.0	1.0	0.0	0.0	0.0
b83ce8a5a1f2ef40a75bdaf80e7b0baa	0.0	0.0	3.0	0.0	0.0	0.0
25ccfb0c3e31351950d4a213016dfaf2	0.0	0.0	2.0	0.0	0.0	0.0
e95e511ffae0e4618120955ba403f273	0.0	0.0	2.0	0.0	0.0	0.0
c252f9ea7230e342248e159d42430ebf	0.0	0.0	2.0	0.0	0.0	0.0
9f4728f6bf7b8e6b9caa30ab0ae9da06	0.0	0.0	3.0	0.0	0.0	0.0
2a4547894b31cb2d664256162fbbdfb0	0.0	0.0	1.0	0.0	0.0	0.0
81fcd3efbfd200b1c1357bea38f74ed3	0.0	0.0	2.0	0.0	0.0	0.0
f2706aeb08d402c3b2d356fc3dfd3602	0.0	0.0	2.0	0.0	0.0	0.0
0b06cb5c9c43acb750d763091d664e41	0.0	0.0	1.0	0.0	0.0	0.0
42076cae4920bca9325450d99c739f2a	0.0	0.0	2.0	0.0	0.0	0.0
6820589d8af93a65805c5d349cc712f6	0.0	0.0	3.0	0.0	0.0	0.0
f8e0e236200ee8010388ca3b125fff55	0.0	0.0	1.0	0.0	0.0	0.0
56fbe4c935258ee5faec2f641ec6611f	0.0	0.0	3.0	0.0	0.0	0.0
ddf6310e33b2efad7bad03c814c0f281	0.0	0.0	4.0	0.0	0.0	0.0
b396eef7fd430084e0f3f54091f43d61	0.0	0.0	3.0	0.0	0.0	0.0
e5654812e9b04ded941a42c967a8550b	0.0	0.0	2.0	0.0	0.0	0.0
b3d2572fc0447c36dfad156311ff8664	0.0	0.0	2.0	0.0	0.0	0.0
846a54efa282ae161d41986d32eda26b	0.0	0.0	3.0	0.0	0.0	0.0
6132bf239977adc05fd6a00dfa7b037d	0.0	0.0	4.0	0.0	0.0	0.0
a72187d55fe128f9439c19101f5f10b7	0.0	0.0	4.0	0.0	0.0	0.0
df3afc2eb193424c803b8aacdffd5704	0.0	0.0	4.0	0.0	0.0	0.0
93e37f47d9a4f8f77c927332ef0c206e	0.0	0.0	2.0	0.0	0.0	0.0
5c4df244ef0ce2dd3b3c8ca11cb9a21b	0.0	0.0	2.0	0.0	0.0	0.0
c1ef2429ccdc4038d5546bc100e1bbd6	0.0	0.0	2.0	0.0	0.0	0.0
d7719e7314e2425b37a0bee09f4d1500	0.0	0.0	0.0	4.0	0.0	0.0
831be03e819b7c2534561d16a15ce302	0.0	0.0	0.0	4.0	0.0	0.0
bf2dbb4dae8f1c42ba4dc73de5c9c038	0.0	0.0	0.0	4.0	0.0	0.0
93012391b1f14d23fc0c6119d3db6152	0.0	0.0	0.0	2.0	0.0	1.0
8b0b579da48f4fb6c106b5c7138bb5ec	0.0	0.0	0.0	4.0	0.0	0.0
ee1f06427c9faafeddb46023ab8a2a61	0.0	0.0	0.0	4.0	0.0	0.0
949263218cfae79b2c0ff5e8d0385384	0.0	0.0	0.0	4.0	0.0	0.0
8e517271bfd67402e14a3e25eae9f3b5	0.0	0.0	0.0	4.0	0.0	0.0
66dd10e6592c09a1fe5808d7d35f1f1f	0.0	0.0	0.0	4.0	0.0	0.0
38ace1dac0d1f791c23ec2dee19fcf4a	0.0	0.0	0.0	4.0	0.0	0.0
a8c92d3e4e046367582a8c1d0218d0c4	0.0	0.0	0.0	4.0	0.0	0.0
6b28443e8b161969de3703e6e379b6a9	0.0	0.0	0.0	4.0	0.0	0.0
b97ddb3c262cac10954162276708fef2	0.0	0.0	0.0	4.0	0.0	0.0
8d099ab5a742dcc4f6a28e2c586d88be	0.0	0.0	0.0	4.0	0.0	0.0
3f444d23356abd8fb2f3c425c7d8667d	0.0	0.0	0.0	4.0	0.0	0.0
5b116d2d71e57e073b093a2c394946da	0.0	0.0	0.0	4.0	0.0	0.0
0ec25620dc5a650a296c6121f3867226	0.0	0.0	0.0	3.0	0.0	0.0
6256602cd7c298202449feb37677cfda	0.0	0.0	0.0	4.0	0.0	0.0
fe7793274fd2f8875fd1c314b2b1f5e2	0.0	0.0	0.0	4.0	0.0	0.0
cc293d6524fd9cac8d914516df0685ae	0.0	0.0	0.0	4.0	0.0	0.0
f9d003727dfd7468126eaaaa03fa40c0	0.0	0.0	0.0	4.0	0.0	0.0
1ea0c992885288e892665dc7f2f116e1	0.0	0.0	0.0	4.0	0.0	0.0
7dc214e203ad3e2e6399ac2856249b41	0.0	0.0	0.0	4.0	0.0	0.0
2037b6d3406a5a7c17a68c420da50fd5	0.0	0.0	0.0	0.0	4.0	0.0
4f6980252cb5b659327c5bda618c8ed5	0.0	0.0	0.0	0.0	4.0	0.0
76b74455b4f56df0b488e101b69aa436	0.0	0.0	0.0	0.0	3.0	0.0
200237be12ee0d355bbf8e477a23b31c	0.0	0.0	0.0	0.0	4.0	0.0
fa8a11ce842b48c5068320c77b1c3463	0.0	0.0	0.0	0.0	2.0	2.0
0ca1e2961eb104842a004dc12cd1ec04	0.0	0.0	0.0	0.0	3.0	0.0
59cba6a72c9914afefd324df1691fdf7	0.0	0.0	0.0	0.0	2.0	0.0
cbcf30f986e5c7703f0a9fcd7098d6b2	0.0	0.0	0.0	0.0	3.0	0.0
0e62e251e577883eb823164dfd875553	0.0	0.0	0.0	0.0	4.0	0.0
32ca389a003bf3dd31185106acfce110	0.0	0.0	0.0	0.0	4.0	0.0
c805425f2def02a401eaa84c66279b3a	0.0	0.0	0.0	0.0	2.0	0.0
e46f3cfd7b94021c51b247f0dbe1c2c4	0.0	0.0	0.0	0.0	0.0	2.0
bfa605f4df6038e322851063102848f4	0.0	0.0	0.0	0.0	0.0	3.0
31028c81f7aa7fdef2d352301f9ad1ef	0.0	0.0	0.0	0.0	0.0	4.0
e943fd463fe3ef8b963212338d24222c	0.0	0.0	0.0	0.0	0.0	4.0
d9c41a4b8d7bcfa83a35aa2ace769620	0.0	0.0	0.0	0.0	0.0	4.0
3cf2c9e409cbcbf6e964773ae1ba142e	0.0	0.0	0.0	0.0	0.0	3.0
d242475dcc7d49a30d38cbf9b2bb24a4	0.0	0.0	0.0	0.0	0.0	3.0
06938fc2877bbfa10bfb221a3442cb08	0.0	0.0	0.0	0.0	0.0	4.0
3a4971dd51eb498f50350fa49e493e2d	0.0	0.0	0.0	0.0	0.0	4.0
d13b13bdc7f0f9f8bfe765e35ac1681e	0.0	0.0	0.0	0.0	0.0	3.0
4319953ea1499ab9b80b771bf5e49655	0.0	0.0	0.0	0.0	0.0	1.0
12c97668886841ee031445f25ba70c20	3.0	0.0	0.0	0.0	0.0	0.0
b71cd44c43e86e72554cec31f24ce5e3	1.0	0.0	0.0	0.0	0.0	0.0
756561458ac9e2932ed8d6326818f7ec	2.0	0.0	0.0	0.0	0.0	0.0
24a9ead0f95162ca523bb6e0da43e592	1.0	0.0	0.0	0.0	0.0	0.0
758fbb864fa413b2330716746d3f7f2a	3.0	0.0	0.0	0.0	0.0	0.0
665a2931e53c92f34e68c2aa9716089e	2.0	0.0	0.0	0.0	0.0	0.0
e149c47e8aafd06fa9af0002ae7aa654	1.0	0.0	0.0	0.0	0.0	0.0
039d9bf8807b048c0c9ebf5951ae6f48	2.0	0.0	0.0	0.0	0.0	0.0
60d132e327cc31bb9a13f3ee427ddd21	2.0	0.0	0.0	0.0	0.0	0.0
9cfd296ad9f4a6db5a9ad76e4d92b052	3.0	0.0	0.0	0.0	0.0	0.0
69f9a7ac377caed95ffd0621ada4e93c	2.0	0.0	0.0	0.0	0.0	0.0
9cdf4aaf4b8089eac831f081b54403ec	2.0	0.0	0.0	0.0	0.0	0.0
15fb0d255f989f5ddf8543bc4206cfc5	2.0	0.0	0.0	0.0	0.0	0.0
bc48f2f7b5df831590b2a2fcd746c648	2.0	0.0	0.0	0.0	0.0	0.0
1cc4e51efcf01c92d49d829557d12f16	3.0	0.0	0.0	0.0	0.0	0.0
1c2b6080afcc07cf38a22a8dc67ec3c6	2.0	0.0	0.0	0.0	0.0	0.0
58b9859ca3cbba150818ca81dd7d9312	1.0	0.0	0.0	0.0	0.0	0.0
777e3a06b1ed301641d458a6bc67fce1	2.0	0.0	0.0	0.0	0.0	0.0
bd7468966dc98a786d5b36c7d8355276	2.0	0.0	0.0	0.0	0.0	0.0
28adbfa6e7ee41e0a69aa0daf56e0d8a	2.0	0.0	0.0	0.0	0.0	0.0
629e43301a5544571634e59d6fe8ba34	3.0	0.0	0.0	0.0	0.0	0.0
c8b891948b918f667657865728cb7b40	1.0	0.0	0.0	0.0	0.0	0.0
59905de8e6db7a4b4d113e929a901f56	2.0	0.0	0.0	0.0	0.0	0.0
6942de9a2c248f84d90f4dd6d359c478	2.0	0.0	0.0	0.0	0.0	0.0
59925941bfa4de7e3d9fc275e4d658ed	1.0	0.0	0.0	0.0	0.0	0.0
916dbbc3e76a778c81b9a99120e2c23d	1.0	0.0	0.0	0.0	0.0	0.0
c7424e89ccbb7578b507b3ad846c51f8	3.0	0.0	0.0	0.0	0.0	0.0
a4377ea35208f75090fe4868315703f8	3.0	0.0	0.0	0.0	0.0	0.0
0080d9ef477540f2043c4b3477f64c90	2.0	0.0	0.0	0.0	0.0	0.0
f33cdf7bdf14c4c1452ed814603bd330	2.0	0.0	0.0	0.0	0.0	0.0
1178218782190af77ed8fc55fc47236f	1.0	0.0	0.0	0.0	0.0	0.0
a648519b4aaab627b4ab89f7c897ec3c	0.0	3.0	0.0	0.0	0.0	0.0
468541ccbb2bb05d6cbb8abd645a32c7	0.0	1.0	0.0	0.0	0.0	0.0
44ca7b4bfe62fe7b64585429e62dfd6d	0.0	3.0	0.0	0.0	0.0	0.0
4f0eca51228b383dc925bc968f999f95	0.0	1.0	0.0	0.0	0.0	0.0
c351d59b8cc2a380d8611d1eb0c25e2d	0.0	3.0	0.0	0.0	0.0	0.0
ee0f40b106142881e7cd934bb580c48f	0.0	1.0	0.0	0.0	0.0	0.0
d4fdc107bcb1eaa1ae7252ca56b110da	0.0	3.0	0.0	0.0	0.0	0.0
67ac3b4285ec8b18a90f31d0ca9cf558	0.0	3.0	0.0	0.0	0.0	0.0
23056ab2c4fc6af4b054628ffbe38d15	0.0	3.0	0.0	0.0	0.0	0.0
56c1619ca482fa5a27050a97cdd04caf	0.0	3.0	0.0	0.0	0.0	0.0
f848a3f465d899343d54bc11afed30fa	0.0	2.0	0.0	0.0	0.0	0.0
8b6d505bd7312a589425c6acffacc93c	0.0	2.0	0.0	0.0	0.0	0.0
1a8730794f91318bae6fd829056ea52e	0.0	2.0	0.0	0.0	0.0	0.0
40b40723646906e922b66c1c629c6894	0.0	1.0	0.0	0.0	0.0	0.0
c16753e64735bbec9477d0831f221e2f	0.0	3.0	0.0	0.0	0.0	0.0
543eb5c4ac2ff6ae8afc96e66128a4f6	0.0	0.0	2.0	0.0	0.0	0.0
678bffaf81104e9b50579d59a35203e2	0.0	0.0	2.0	0.0	0.0	0.0
13ad4f36834c8ded6be16a404b19a5c2	0.0	0.0	2.0	0.0	0.0	0.0
ac24fdfaa6abd4684ec12dc502c2da8b	0.0	0.0	2.0	0.0	0.0	0.0
45af200e18a46fe5b8824fbff959f247	0.0	0.0	1.0	0.0	0.0	0.0
51fd7df2640115b13e8d05360f91bbcc	0.0	0.0	2.0	0.0	0.0	0.0
6ce64debdc17c683610c12fb15e34640	0.0	0.0	1.0	0.0	0.0	0.0
f9c1adc3dbd105759a1ca0b33928621e	0.0	0.0	2.0	0.0	0.0	0.0
093382c83d8cfde63da449281ddd1444	0.0	0.0	2.0	0.0	0.0	0.0
3dff3c51fe6e6cf629b4cd902821edf2	0.0	0.0	1.0	0.0	0.0	0.0
a7b9870dc062f1955f37f9b0f0e4b55d	0.0	0.0	3.0	0.0	0.0	0.0
0c0c97174200eb9aae75d0c8466ba83c	0.0	0.0	1.0	0.0	0.0	0.0
cacc9963fd6aab25940a1d827feb4aba	0.0	0.0	1.0	0.0	0.0	0.0
43a9139fc6e666a4495904b0bd45bdaa	0.0	0.0	3.0	0.0	0.0	0.0
f40597c490d765f90962b6a5ad2dafb9	0.0	0.0	2.0	0.0	0.0	0.0
6c5f980e3a55a78e54dcca28665bc296	0.0	0.0	3.0	0.0	0.0	0.0
7ed5b0ef4ab97a1af32a9e1f328bd05b	0.0	0.0	1.0	0.0	0.0	0.0
dded12d7bd270856acf0bf99ae6f59ba	0.0	0.0	1.0	0.0	0.0	0.0
a11a822f5821c74635d5ff4f38dc537d	0.0	0.0	3.0	0.0	0.0	0.0
c3e3cef46b66d597992db0fa8395692c	0.0	0.0	1.0	0.0	0.0	0.0
f01aec013cbcad3088b4f5a71f911c9f	0.0	0.0	2.0	0.0	0.0	0.0
a7d1a5b6fea0c88a721d6f85802a8485	0.0	0.0	3.0	0.0	0.0	0.0
d69281b768dd493e064b1ab335beee0f	0.0	0.0	2.0	0.0	0.0	0.0
64dd45dd1cb160a68bd88c6afdb5b68f	0.0	0.0	2.0	0.0	0.0	0.0
c9096c21d7236b548cda17545d799276	0.0	0.0	1.0	0.0	0.0	0.0
3716eecdb341edffdd3fd9c6f751d7f3	0.0	0.0	2.0	0.0	0.0	0.0
da1e1609acb4aff9f6ebb38b1c37e788	0.0	0.0	1.0	0.0	0.0	0.0
a7cbcb0e99816bffc643ae0802ce553b	0.0	0.0	1.0	0.0	0.0	0.0
5ca22ad5e65d2a744f75fea2554a717a	0.0	0.0	1.0	0.0	0.0	0.0
67c48ff4560252d4ea0ebe8b47c81913	0.0	0.0	0.0	3.0	0.0	0.0
7ab3c35c5c3c9636aa450fc8b7fd9299	0.0	0.0	0.0	3.0	0.0	0.0
64af3f5186f8c2a1e3996a6c22fc4e4b	0.0	0.0	0.0	3.0	0.0	0.0
cc1cd37baaca18607be13b91a4f86c77	0.0	0.0	0.0	3.0	0.0	0.0
197a19c7be53021e17a5dc610e1b45f8	0.0	0.0	0.0	3.0	0.0	0.0
bba9ac57d8d6cc8f88b62b02ce7d5232	0.0	0.0	0.0	3.0	0.0	0.0
2edd12766a5574502e9bb00253d5ca5d	0.0	0.0	0.0	3.0	0.0	0.0
ab6e3c988feeee8aad1364652e6350b6	0.0	0.0	0.0	3.0	0.0	0.0
728bb689ea538bfd51c1f693c6ffde49	0.0	0.0	0.0	3.0	0.0	0.0
cd996a2074c0f095a5e09e687a6c8a79	0.0	0.0	0.0	3.0	0.0	0.0
30f77c78ecf29ea635235af70dc49210	0.0	0.0	0.0	3.0	0.0	0.0
22ac648a0847368c86f237de3015d5e9	0.0	0.0	0.0	3.0	0.0	0.0
135c35a1c2ee23be1b6313b18cf6a995	0.0	0.0	0.0	2.0	0.0	0.0
830094dd21715854ea98583b34c63b5f	0.0	0.0	0.0	3.0	0.0	0.0
a7b99901df77e59c1195a73408f57299	0.0	0.0	0.0	3.0	0.0	0.0
b9a4e47dd497bd61070d5a85211ba275	0.0	0.0	0.0	3.0	0.0	0.0
dde7862266e0c5427e22de4977ccea63	0.0	0.0	0.0	3.0	0.0	0.0
9a40f9e9d719aea42056ca39d08b3a35	0.0	0.0	0.0	2.0	0.0	0.0
e8ba84989525cfb7ad505d4b661e6365	0.0	0.0	0.0	0.0	2.0	0.0
9af77299a8f32aed0fe10e28b6ce3ecd	0.0	0.0	0.0	0.0	3.0	0.0
6408a0401621f1f3578b411d6db1dccc	0.0	0.0	0.0	0.0	1.0	0.0
2d2f5045dd02b474fbda4a5360170365	0.0	0.0	0.0	0.0	2.0	0.0
dd309958408831e8d9d30be113a7ba46	0.0	0.0	0.0	0.0	2.0	0.0
5b3e5d7fe9075ee570ff1261c5aab778	0.0	0.0	0.0	0.0	2.0	0.0
4e2f04ec83d25a267487d8948a805fe1	0.0	0.0	0.0	0.0	3.0	0.0
3c84700ae2a26947c35ad0b2bed7cd3d	0.0	0.0	0.0	0.0	2.0	0.0
10502564ba24697e2c3b54127123755f	0.0	0.0	0.0	0.0	2.0	0.0
faa7bd4562e2372bd3c1f05278c0ccf6	0.0	0.0	0.0	0.0	1.0	0.0
e39a9c8ec6c0775c3d39fb259c46043b	0.0	0.0	0.0	0.0	3.0	0.0
eacb2becba0826b084080ff7b5590dd3	0.0	0.0	0.0	0.0	2.0	0.0
5056d39341645c997fd6df8bc5d7ebec	0.0	0.0	0.0	0.0	2.0	0.0
03a94ade7ef8f31ab15a3de3b025d594	0.0	0.0	0.0	0.0	3.0	0.0
bde8d6b7d723b353b2e87d5b0ce80569	0.0	0.0	0.0	0.0	3.0	0.0
2add90a457b16ad2936e845ffea151b2	0.0	0.0	0.0	0.0	2.0	0.0
f7ec4f1aba236ac25a8dd682fb765873	0.0	0.0	0.0	0.0	2.0	0.0
09ff9d5b3c78e6a3ebaf44068d0c977e	0.0	0.0	0.0	0.0	2.0	0.0
e19cbed2099f1d0fcb99c7fed5c1e56c	0.0	0.0	0.0	0.0	2.0	0.0
efceccb657b2b166c89da8bfb7e90b68	0.0	0.0	0.0	0.0	0.0	1.0
92026aa7c83b3358dbcde3bb40213bf3	0.0	0.0	0.0	0.0	0.0	2.0
e7782e5866253c430e9959944c47ae66	0.0	0.0	0.0	0.0	0.0	2.0
5addd49fd939ae423c79cba9d91f75d3	0.0	0.0	0.0	0.0	0.0	2.0
4345c8a011474bd77a952a002897250e	0.0	0.0	0.0	0.0	0.0	3.0
289e942836162a9f35300cc34d4ce7cd	0.0	0.0	0.0	0.0	0.0	3.0
fb3a6f8f26efead65f85f4a127b4c519	1.0	0.0	0.0	0.0	0.0	0.0
7e7fec629ff1c8d1b26fcdd6d800ca05	2.0	0.0	0.0	0.0	0.0	0.0
7ab29c9c7310c273bcf6f10bdf80ac3a	1.0	0.0	0.0	0.0	0.0	0.0
0845cae6875dbba2b3102cae9ba2ac7f	1.0	0.0	0.0	0.0	0.0	0.0
2cf065681376397f16993aaf4dcccfef	1.0	0.0	0.0	0.0	0.0	0.0
453f96d8018d147c7fb110e75ca0df73	1.0	0.0	0.0	0.0	0.0	0.0
4eaafd2ad76fae01951372a8aa1a2fd0	2.0	0.0	0.0	0.0	0.0	0.0
b2b14742b4fe79f5b514aabe3d8adbe8	1.0	0.0	0.0	0.0	0.0	0.0
db4711dab3b25478b67b4f526da5744a	1.0	0.0	0.0	0.0	0.0	0.0
41ba7b1adeadc84863ae912271b542ce	2.0	0.0	0.0	0.0	0.0	0.0
d7107a8b0f3ccc9af1d2c496e1546f80	2.0	0.0	0.0	0.0	0.0	0.0
9193b50cdff0392a7a15de9116bcd7c6	2.0	0.0	0.0	0.0	0.0	0.0
d3e0d633a598bf1d2a944e7b043e576c	2.0	0.0	0.0	0.0	0.0	0.0
f755a9964288241fa3a1be2f45dab833	1.0	0.0	0.0	0.0	0.0	0.0
488ad58389215d8af4fd25521a988443	2.0	0.0	0.0	0.0	0.0	0.0
02d1dddc6d6aca873eb0cde44090f79b	2.0	0.0	0.0	0.0	0.0	0.0
b8bab7998edc2b83006b97e59412df63	1.0	0.0	0.0	0.0	0.0	0.0
c0543eafc7674bd911b2e7419bac5dd2	1.0	0.0	0.0	0.0	0.0	0.0
e171a3bf71c2cb54ada7c95d2818e5dc	2.0	0.0	0.0	0.0	0.0	0.0
7afddf91267522b2b6d211dce8a908bc	2.0	0.0	0.0	0.0	0.0	0.0
3941a8977d01b4bf66839b50dda74bee	2.0	0.0	0.0	0.0	0.0	0.0
fd3816c215221a4fc16136a626214ba1	1.0	0.0	0.0	0.0	0.0	0.0
5baa672e3c2f13edd6b1d2b89e897576	1.0	0.0	0.0	0.0	0.0	0.0
58abaa0b936909b9d83b863bba5cec31	1.0	0.0	0.0	0.0	0.0	0.0
e2a61c060f6954c4fa58693002d5ce4e	0.0	2.0	0.0	0.0	0.0	0.0
f8b6a0b2ccd19c4585f9b75a4c0cc26a	0.0	2.0	0.0	0.0	0.0	0.0
2bd8b04ae6dc16713279cd0f7bf79136	0.0	1.0	0.0	0.0	0.0	0.0
a7d631c7ab11da5ce0307fb50b03dec1	0.0	1.0	0.0	0.0	0.0	0.0
a4cba0e41bdb18fae7e0388f7902f093	0.0	1.0	0.0	0.0	0.0	0.0
ba21e3644a07fdc8823ccd3c7f56d606	0.0	2.0	0.0	0.0	0.0	0.0
03cebe8328c6556ae3a5584c5b0f5c48	0.0	2.0	0.0	0.0	0.0	0.0
6082e1d97c84ec54ab036a7e577018f8	0.0	1.0	0.0	0.0	0.0	0.0
03016054f9aec4e493b9ed683f96b7e5	0.0	1.0	0.0	0.0	0.0	0.0
3ad270c30ec6b195b734c6c8b79064f5	0.0	2.0	0.0	0.0	0.0	0.0
1b8c21862e251f472ff9e86938e6477e	0.0	1.0	0.0	0.0	0.0	0.0
6e91407c993d1cae92cbe0087bfd72da	0.0	2.0	0.0	0.0	0.0	0.0
d1051e512d33877d351c56703b9ad7c1	0.0	1.0	0.0	0.0	0.0	0.0
3b2007da1bc2b61f7c0e9277e6a3f918	0.0	2.0	0.0	0.0	0.0	0.0
66f4c86f99ce7e9cd340906597cd13b0	0.0	2.0	0.0	0.0	0.0	0.0
c3b88ff2553651aeb4757026d2e103b3	0.0	2.0	0.0	0.0	0.0	0.0
4fdf9f98347f4bde754b1d18708b5dc1	0.0	0.0	1.0	0.0	0.0	0.0
b53dc49b52397955376c26f51d60793b	0.0	0.0	1.0	0.0	0.0	0.0
967d75a985e5962a7ff753a88345e809	0.0	0.0	1.0	0.0	0.0	0.0
48f090929120e169b193435f1a3b254f	0.0	0.0	2.0	0.0	0.0	0.0
8211df01f3a8d3f0228f6f52a4ae4db1	0.0	0.0	1.0	0.0	0.0	0.0
fc06f58732d9e4ff80f7fb6664aa9199	0.0	0.0	2.0	0.0	0.0	0.0
